Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,
Kyrgyz Republic,KGZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.29996837484656,13.2000300563562,2.78975093599773,5.70279663523441,-7.8510657420219,-13.8887088540236,-15.4593246701701,-20.0851585735373,-5.42382204928384,7.08450241869049,9.91516811364519,2.12183539195543,3.65578957617375,5.42667384921542,5.32158429006606,-0.0173531656915458,7.03029613928668,7.02685971855701,-0.17554822946434,3.10289869126646,8.54287489612278,8.40161595736801,2.88629470047637,-0.471566847508598,5.95627437653896,-0.199999999999974,10.9,3.99999999999996,3.90000000000006,4.29999999999986,4.70000000000006,3.50000000000006,,
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.8086387724145,9.90346890109402,5.89750560977436,4.00662107311534,4.68163210805818,12.7053811343541,10.7119948019697,7.44660697564721,6.57893950279684,8.50589555707633,10.340528776847,13.2500869136436,10.7710836701771,10.2125739126309,6.69157747471078,0.0866969592705971,5.96307857538696,7.0695699458918,7.31334550530008,7.35666514887974,7.14257110074294,7.03608717929632,7.03096677600881,7.015030109874,7.49796350754166,,
Kiribati,KIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,-2.29006034376654,12.0792268494364,20.9098829168988,45.3027536241438,5.344419884289,-26.7682325190178,-4.61262956700728,1.05959333959331,-11.5849942255918,-16.5077323500106,-3.30578512396696,6.83760683760686,-0.800000000000011,4.83870967741937,-6.92307692307692,-0.826446280991732,-9.16666666666667,9.1743119266055,-3.36134453781511,-0.869565217391298,0,0.877192982456137,0.869565217391298,1.72413793103448,0,1.69491525423729,1.66666666666666,6.55737704918033,-1.53846153846153,6.25,-1.47058823529413,3.78746268656718,2.00632463588045,-1.62936020385506,4.95163162646719,-0.0492953226795549,2.03494726487787,-2.09143675813912,0.802751509432682,-0.923884656867074,1.59456110202041,4.71331913631832,4.21477391203615,-0.697828087271759,10.4054079265676,5.12975052525447,0.328439777111029,2.00103603146545,,
St. Kitts and Nevis,KNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,3.90847817272449,7.59729637753514,8.44050193256503,1.54647542608939,0.549175951853314,1.18628710124523,8.86651517259696,8.54934555511397,10.8573534132738,6.54919541172757,9.22607858544593,5.47927091404381,4.87753040532819,-1.86421527660518,4.26885262059847,6.80213826232313,5.30115059998424,5.38310702109311,5.8430292506837,6.82361911090274,-0.486261684784878,3.21938690999362,10.4071927568801,5.5172556312431,2.4696973309442,-3.44424898459603,4.05790032188251,9.695234587011,2.91770122456896,-0.0511576719686531,6.48785544885078,-3.36847772282273,-2.93665041967216,1.82843530195431,-2.22801230700999,5.38369073404168,6.28480423542325,1.03370422492432,2.82637886804554,-1.97734194177121,2.92393881700276,,
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.88225599707013,3.83906360290842,9.19035393966593,9.45943903994295,7.18363988757531,11.9835040711767,9.11696443153249,13.1885390008727,14.5413707753423,9.99731713860639,10.4546932742055,7.1507147770554,14.8275543365582,9.46087346200031,7.86351165640026,13.1151588404152,12.2776612241175,10.7744913710061,8.62563238878273,-1.70127653007586,7.18051083923589,8.26502126461675,13.2420634291482,10.4429111120963,7.74964599933827,11.2240864216026,12.4672660529885,11.9047186107828,7.02971001581201,9.81122968350864,10.3539513551382,6.17550568651626,6.84674391703214,9.20614151501316,9.57060413215936,7.5945090893005,5.92218546449831,-5.4712192582852,11.3086214936258,8.92442603420267,4.52530676360105,7.43243361369808,2.93321790185936,4.89984045045715,3.92367739233066,5.17615381826533,5.46339639319318,2.8292231734122,0.70750994641844,6.49679358555511,3.68168856910729,2.29239784625679,2.89620493507104,3.34144776129996,2.79023616714657,2.9293047947001,3.06276846243263,2.66831140171185,,
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9904670718128,8.43616576788138,4.85829122416266,0.605126978298529,2.4733252465758,3.66205510276134,-1.78900946321738,4.6945819875307,0.213332576499354,3.01428315192251,17.3260204175143,10.2402980586354,10.6090449840228,7.51477300024021,5.99157551059315,2.47975694278544,-7.07605643073413,-2.37055925955441,9.62843608199742,6.62638808077409,1.14903884697843,0.501132662088281,0.592763703526572,2.92612113180444,-4.71234034606634,1.24601594652857,,
Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.60276322113612,4.85632783224685,2.31758476064768,7.69635583622352,5.34398737392084,3.75376250644905,4.48959997898903,8.25016976517151,6.27359676009706,6.84675750815337,6.67623209109587,7.59033902038371,9.22634913420444,6.67440807776163,4.31831489274796,6.26196662803437,4.712695145491,3.69292114781474,6.52806978337057,6.01573363065471,0.174942637279884,-0.0924511297767623,-2.37736194215427,3.81485668980179,3.68739053292326,4.46489296327076,3.24483440171528,0.824166596126958,1.05047603546559,0.315084129913572,3.37947688277127,2.15960146864218,3.65495698502041,4.56687896179109,1.20534639541128,3.3954654937167,5.01558211553021,2.00366624138144,-0.0170383892027672,3.78328331322437,0.677402208782325,0.17886241614579,1.44346892866636,6.2586799024992,4.31315741168289,5.35958300577877,5.6878073744693,4.04039419315596,-1.92066184589036,6.01104470400115,4.40775831701197,2.69742548887338,2.73043553267327,0.964740287549688,-0.0661597812517556,-0.471681805543355,1.8651205393555,1.54816885218774,,
Lao PDR,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,5.06996394802259,4.88513326089787,-1.42579238175784,-2.01020104999429,14.1906366295519,6.70457868738686,4.29656364116833,5.55985776776151,5.91255655631491,8.15901853049645,7.031254327621,6.92832372518181,6.87209127312507,3.96760809130524,7.30637607304416,5.79878232615873,5.75141288219024,5.91874368177427,6.06700230375846,6.35769548012802,7.10756836906148,8.61926620873047,7.59682880050462,7.82490276260828,7.50177491260473,8.52690551722873,8.03865268080929,8.02609843404085,8.02630022637751,7.61196344074382,7.27006584339864,7.02283625501138,6.8925308726989,6.24796000755872,,
Lebanon,LBN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.4511182150125,26.533160093229,49.4473791833398,16.4383457073795,10.7656697956857,8.1052419781618,6.4488625675372,11.2859357173917,1.05496666868561,3.66572378375987,-0.525584634480282,1.34187161939805,3.83966927824919,3.42314982724474,3.2270982685183,6.29377544586578,2.74839405525056,1.70143399079944,9.34092953098902,9.24884224131053,10.0544773670599,8.0372493541868,0.917698798466859,2.72015156573167,2.61916087876214,1.88428566230098,0.415030764688112,1.60552459997925,0.551994777421314,0.199990636430059,,
Liberia,LBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92027296876944,3.76301828164682,-30.1451325892166,2.61984768599228,5.28121207141162,8.0439062475449,9.53527986916075,7.14568899817137,5.30053937704309,6.09982760205581,8.2007658404608,7.99381569313657,8.70402806598014,0.701143911750762,0,-1.59958407502003,2.46862609505123,1.22255131299607,,
Libya,LBY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.67921329264158,-1.76287816843826,-0.958849380743104,13.0160010757026,4.46162998215347,11.870728929385,6.50054722695923,6.35231699447934,2.66735578975754,-0.790141831553143,5.02128973900766,-62.0759195849001,123.139555198582,-13.5999999741829,-24.000000034478,-8.8620393625491,-2.79546888990185,26.6758701163536,7.9497367979429,,
St. Lucia,LCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,10.3119407093487,3.792734406112,-2.2205280933325,6.31025318130061,2.08634210756624,4.96538397427528,7.26557363591829,8.28776507119591,14.4020192977139,3.92373138683091,13.8996638383616,8.98100420457999,9.89070152928586,0.375676715097867,7.95307716325746,0.583200294342134,1.59856053213548,1.74822332055274,2.92258886982431,-0.694130712399016,6.28647204225119,2.67060488040845,0.0487484244816301,-3.40806422158947,0.416450458052083,4.26461099825588,7.26740892907989,-0.410303993187966,6.19525615354397,2.06781946973165,4.97706372870883,-1.4540363032889,0.303818185809106,4.13937588904392,-0.287670619449301,-1.97446682859577,1.33884905727682,0.234248585868627,3.14633237271499,2.55001776401087,0.857135569988984,,
Latin America & Caribbean,LCN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.54227219293293,4.79241342517913,2.58645980869399,7.40286115479223,5.20128563188582,4.10838634963169,4.39923163899851,7.9172609432399,6.25210082833114,6.59523855280311,6.65182914656459,7.1502897533809,8.59588791249418,6.3619323184253,3.72718696304707,6.1682805278062,4.83625776136903,3.91888758059049,6.61793418206089,6.06320256024095,0.381447840543728,-0.438274047107129,-2.52034660083554,3.81243843140764,3.6472262578533,4.49343511990999,3.3623641469336,1.03227579395286,1.35893424843268,0.346890216103233,3.47092402395981,2.52833300379045,3.74639139698823,4.58190109044733,1.51820993297753,3.51883584882677,5.13210383098095,2.23008238430262,0.135451657200946,3.78915923608179,0.881608517979998,0.291237729812167,1.55858278467285,6.33551209147024,4.25177881400265,5.26776614511344,5.51596735118574,3.91838622707536,-1.88160733760191,5.84171921081256,4.38741831866906,2.78425397273958,2.75389044492789,1.00102305123013,0.0878160121831542,-0.336933889429247,1.77049543485697,1.57457357812582,,
Least developed countries: UN classification,LDC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,2.62908117658152,1.38889188510392,1.96263003330822,2.42115423171374,1.82783195060377,3.37582899125253,3.94291062853394,2.58763617297504,2.30583224840343,0.465053341419193,1.68819141385438,0.236101809040633,-0.977954832714161,0.788664396362691,5.98796129504748,5.8733186827109,4.83155152385402,3.93864725592876,4.15338657743503,4.20133471266215,5.31461050876078,5.30658254936658,5.40281160214495,6.68864389000485,8.02089766073514,7.56161757176397,8.38829255153608,7.13431319751984,4.67187512180219,6.28335149242258,3.75025001330415,4.94873901479463,5.83969460865008,5.61003676076098,3.97999148413872,3.83666432742851,4.86136931246995,4.23452736602623,,
Low income,LIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.64134403887435,4.02363075439092,0.926686759776601,0.598375274563722,0.0416274560264043,-3.30601919256877,-0.568782675165053,0.283597516069307,4.24491825389536,4.63670979054969,3.54318688507693,3.21782904760832,3.54187329769549,2.68984648207741,4.95402476251792,3.68609031186512,4.63405559312018,6.17568576085728,6.38597649135042,5.60094489034991,6.37539543287164,6.02672541663314,5.18032610682164,6.93025983980029,3.49151518315716,3.49229133124871,6.08480006739389,5.78793960139654,2.89894807958883,3.41190411218383,4.8815675214191,4.96367546749016,,
Liechtenstein,LIE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,1.66922200819573,1.66921956329236,1.66922564379061,1.66922250579742,1.66923227673452,4.75867203986536,4.75867709144384,4.75867683526855,4.75867148081142,4.7586725235189,4.81482021442807,-1.5901068811138,0.538599941773739,4.2857094201833,7.02055448938852,4.00000000000018,9.23076798213556,5.6337983088407,4.49198530506261,2.25287097057456,1.80116897703373,3.60829393644187,4.33210022061587,6.86614596309627,5.87555219902336,6.90530073386458,7.22513503716394,7.76126213311493,10.410924164915,3.22019099847837,-0.733091477245267,-0.993919344747155,-1.93756624507328,3.03917351224618,4.82807495202613,8.6449698468201,3.32596295615298,1.79808768644494,-1.15748182240914,,,,,,,,,,,
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,3.81801955804475,2.51674859426929,3.90643383740719,2.53695353505728,5.0237894388105,6.43902441989306,5.8010941668135,7.71681966165517,3.84662985529307,1.30690540231168,-0.410479918822958,7.05739893457458,3.84583083731744,6.12623316500047,3.33510669021624,5.100590267645,5.65383685205222,6.40355692521604,5.8460265156252,5.69952476907687,4.14149569994117,4.81399097113133,5.09914656058612,4.99940636915493,4.3555469169942,1.72561069100101,2.4726850377301,2.29930141383986,6.3999953069393,4.59998724452278,4.39999125185615,6.90006325197233,5.59991872721346,5.50008523205227,3.79996720523084,6.40539969772809,4.69842304623258,4.30054049792376,6.00003316014399,-1.54540813414314,3.96467568566092,5.94026907760478,5.44506127789968,6.24174804465225,7.66829190011271,6.79682611895811,5.9500881450785,3.53891205299132,8.01596737088065,8.404733021011,9.14457224642567,3.39573264983426,4.9607005916973,5.00768330472781,4.48663453096836,3.41981918897194,3.20913112799197,,
Lower middle income,LMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.68325634684061,3.45023541409199,5.01148832921037,6.1653530880569,1.6965410856649,1.01594047637346,1.81654507671757,4.64307121758678,7.74266177611098,8.36997900709069,5.05170619073706,2.3060324678476,4.89582742799112,5.3056775148354,4.17823824213643,5.70966459130173,6.45059755262862,3.93149796349022,1.69855115916151,5.75703432885899,2.8292675648474,2.17732052136397,2.85930048852043,3.27661619262834,3.59933368137671,4.22849827693135,4.00525035992756,6.10656051368575,4.93029016559416,3.85480322612311,1.39447907947161,2.85946959610779,1.56655575749809,2.784683934214,4.85956228345854,5.99401599625939,3.85217206928921,0.590640006278463,4.55280882406485,4.31880193436625,4.47399158173721,4.67154572481729,6.09852293735148,6.96812977596272,6.57827468963148,6.92991781472487,7.02796023765968,4.61829822895578,4.96018735387511,6.8453830180768,4.98706962159569,5.1759464547788,5.65251719622322,5.6826181086472,5.5802231656761,5.56753759970773,5.5675406699096,5.48776731373121,,
Low & middle income,LMY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.2715420154956,3.95080946706112,4.7724152125119,7.60671220296669,5.57354457050765,4.38313898731224,3.71928902727794,6.62217230945727,7.70533878416151,8.01992623008223,6.39127226925871,6.389801437636,7.40845856494181,6.04803378718013,4.03238655052196,6.69773706794834,4.2070835618262,2.85214339571507,4.06206570859895,3.82636309864814,1.67894596900121,2.63821265269353,1.13339481636766,4.33136379418548,4.30302451028753,4.10304614730255,4.61065952928035,3.78005980999505,2.76212072840013,2.11731477539074,1.09755016728776,0.718838596590828,2.68055317141669,2.36931733694352,3.56664691447396,4.81702351182372,4.8207092824892,1.98296839676793,3.18725516851531,5.56595426384334,3.42787540691774,4.31158780155458,5.37933494991343,7.72203811058354,6.99894986350654,7.88761300258483,8.43840269479333,5.59457258657059,2.30038575312189,7.36165994277029,5.93225046756865,5.09874559884365,5.1317367425136,4.42480157019519,3.88615033094788,4.2622102440683,4.87422428644473,4.59074757342994,,
Lesotho,LSO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.86479516608111,15.3318143242861,10.6150699948088,8.25111812453616,2.15410556937883,-0.405521390084644,10.9120615189911,-0.367120040534772,1.54753669334684,2.17707116683643,5.11371771230506,-0.202708346464149,26.4048810640381,10.9800889486854,-13.5134975580721,11.0491291637471,21.8090349648921,18.3168748891295,2.89391877790506,-2.74477923989163,0.694638145249655,4.45720388912798,1.98616535386753,5.53489782585123,2.61024933004865,4.68485603650484,0.729728220113415,8.60191907869972,5.79524440741098,6.04547332985949,6.9666071133075,6.95636495692062,3.50976647766814,5.97987312755177,3.29093854641434,5.59703575933248,3.70360359587893,1.53765563950927,0.476025102065151,3.8755468142558,3.5615821908515,0.72383596148731,4.55977681130346,1.69237420642219,3.46612248144243,4.23009485409366,4.83296373442199,6.73953359928008,2.15430834113515,6.42963960957444,6.63003286770747,5.89991812358524,2.15572130252866,2.817289493948,2.71747592952485,3.21855336122796,-2.27724034913545,1.13418817138297,,
Late-demographic dividend,LTE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-0.463848908586655,3.1905807963464,3.71010856681944,6.60348522143779,6.21122329837421,6.52136062804675,2.64050761282432,6.77854410156853,9.88359270948733,9.94234181419299,8.54634732069582,8.23359204002571,9.68488723600206,6.42054316685157,4.75850204056027,7.10372155421683,6.38210036429416,5.33726467421374,7.46516306967095,8.35433209759921,-0.11751386070226,1.7029418681215,0.576132069399023,7.19114502010221,7.26057672947617,5.95337603744039,5.91803082226437,4.49737686658041,4.41936171394619,0.210492919623718,0.427246466240078,-0.730778760207954,3.34324406929154,3.35571576817284,4.97962527515227,4.33453637163042,5.01389726148633,2.08570219426991,4.13104336812494,6.77943338109176,4.69546186687995,5.53367611321838,6.28394305245254,7.8848406381951,7.19364499720736,8.73237413092851,9.61477861676127,6.51291575860553,2.64239026840711,7.62415267653489,6.69982569330752,5.37784589001176,5.20130484811372,4.58948562895193,3.87218459719591,3.77723920766763,4.73145845738827,4.84356306318536,,
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.14995887392269,8.29322887026818,7.46717552410661,-1.13464274466837,3.83166729800301,6.52443068616948,6.76074951965822,10.5385649542543,6.55008306073013,7.72740790166723,7.40644421277685,11.086954275977,2.62807796119264,-14.8141631583267,1.48223244137165,6.02563809108096,3.8333027642867,3.55842463134766,3.50797121712733,2.03314807367339,2.55593956708222,4.24757675412258,3.64475653175535,,
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.8299831217405,1.35867767094877,3.43910854038498,7.86582881901587,-0.734933604480986,1.10590411235907,0.216730811573271,4.18387242679029,9.97285794333051,4.50704070671839,2.66723623710365,6.59819261283768,8.3126773457769,4.2124673065868,-6.57137064667627,2.53433172371319,1.56977627327484,4.07497175948708,2.34560848472411,0.840882921905546,-0.550950090520004,1.13129633334053,2.98907749390595,6.18693884371689,2.79170649817242,9.98393458015228,3.95097787379856,8.46328296539716,9.79806158649727,5.31993177546022,8.64419057624002,1.81965281811752,4.2006480382002,3.82092114294026,1.43220018020473,1.38842848201479,5.70971703699894,6.04465155848581,8.48100266522123,8.23979914359427,2.53197513706755,3.81946965759437,1.6292869549314,3.61217676997076,3.17244278079178,5.17848586333136,8.35455327716321,-1.27958558128132,-4.35860695207019,4.8649684924216,2.53923488261137,-0.352519229052419,3.65437025918655,4.29678634989637,4.30643253786916,4.57460028278058,1.80118170327937,3.11083626560442,,
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.79878843412742,2.54605589085453,8.93924849630017,6.36516388666254,2.82779355129171,5.59519819700228,6.31906192198825,7.11596707207414,8.43638384632277,8.34135916023317,10.7433819978121,11.8880966890021,10.010851453342,-3.34636707932168,-14.2381467273088,-4.47344119778778,6.28511861493423,4.13423164998356,2.32800426344402,1.91519037794332,3.26052438137853,1.77380957693411,3.78731375779996,4.62077695023,,
"Macao SAR, China",MAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,10.0240008348117,8.46010850183998,0.731050404001536,6.69490936870616,14.2940831868776,7.8108092715986,5.02495972108503,7.97967985715545,3.65889161901876,13.2988822108634,5.18675696310471,4.25229063760794,3.29671323296714,-0.41928904683958,-0.279530950581048,-4.57053700504211,-2.35915720632927,5.74712643678161,2.88870996600465,8.94712587710526,11.6529262005284,26.7555396711937,8.059504542353,13.3141637486106,14.4476272934935,3.39386818077558,1.32131501006067,25.2635056235019,21.6727076472067,9.23731419268012,11.2000904405285,-1.20108967403145,-21.5945315945316,-0.718343471029229,9.88758406914916,5.44254261921597,,
St. Martin (French part),MAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,10.0288413599463,9.89173930643229,8.36216535667576,4.71346037552107,5.59689365914974,2.43723734715037,3.55931083191807,5.59604994452371,7.55822156130436,10.8127813441382,6.05916767916482,2.23266338830095,4.79378720509548,3.64216481331357,-1.74343493044299,8.9573720226426,1.38656957718641,6.41838632127609,6.00765207156169,9.27110576947605,-0.325004075718965,11.8752359788077,2.84620258129331,3.41181222631381,7.21608816138237,-2.09773876147651,-0.740591692022193,10.5880004006168,-5.40544786715996,12.3728762760077,-1.56070235606455,7.23855268965383,1.08133256173804,1.91287298063767,7.3199674542072,3.12144965600538,5.96116215478284,4.79701836216324,3.29163968433596,7.57463164458541,3.53159415154489,5.92327768597593,4.24375732083367,3.8157179167666,5.24569729729485,3.00996126221978,4.53542420003856,2.66949392694423,4.53637816806425,1.05985639008179,4.23485005408639,2.99021416952922,,
Monaco,MCO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,5.22806002428649,4.6483096159033,6.55375750887563,4.47461105052211,-0.972637493748465,4.41162878210963,3.55323608267122,3.95355130134929,3.53420492867116,1.68545743348373,0.922378369239851,2.43238947167906,1.19497334906886,1.48451563381917,1.70869968395459,2.45236468239041,2.48457417152692,4.59860147372071,4.16365930906815,2.64345417269378,1.01512789909873,1.36664015291778,-0.913917519098277,2.21562341135819,2.11715231125696,1.11073000156865,2.2372487537137,3.50326658904474,3.30054283439939,3.91022922578345,2.18773253580883,1.02649507922119,1.08753659638623,2.4704844477783,1.89541528131781,5.80393653563056,14.4288990234727,0.666833993088446,-11.3000000000001,2.10000000000005,7,1,9.60000000000001,7.19999999999996,4.89999999999995,3.50000000000004,-3.39999999999991,6.09999999999991,,
Moldova,MDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.87706020516869,1.64706450310676,-6.54219202309288,-3.36825452918943,2.10771604754427,6.10000041286263,7.79999964149971,6.6000000377682,7.39999968991071,7.50000013866914,4.79999985009476,3.00000023969456,7.80000014465953,-6.00000028938908,7.10000008379275,5.81816640453509,-0.589734134738677,9.04386552833462,4.99962558416274,-0.338235296100407,4.40888674328883,4.69079342838687,3.39999999999942,,
Madagascar,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.0486327511418,2.27106970159387,-0.929401623776243,3.96251884773757,-0.452253863622531,2.06455240687117,5.52856561010439,6.82878609892848,3.72122216780097,5.27645557484769,3.92936503159808,-1.2726215308479,-2.61847832969463,2.00687937926207,1.25869163449023,-3.06885839126655,2.36400035887338,-2.66180596485465,9.85465029024229,0.805770817691979,-9.6987883750717,-1.81019416145618,0.902106319355525,1.70467884074048,1.15587716429371,1.95910576796148,1.17808551887109,3.40341700961892,4.07889277704183,3.13002942786858,-6.3095343931009,1.18615228657481,2.09655981924921,-0.0716082564913734,1.7122131758243,2.14891504823065,3.6934926062315,3.93233644284159,4.65911570041999,4.76006509891143,6.0178244030906,-12.6737881362789,9.78489213133295,5.25700360421001,4.60289996515031,5.0226070023252,6.2405784511612,6.71263254242815,-3.97870861280431,0.619239745847793,1.57842705122724,3.0111481150706,2.30037623213595,3.33920311305025,3.13229807263869,3.99314606412389,3.93330759454744,4.5647923154181,,
Maldives,MDV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.85864692730055,8.39794082987038,7.49468302465519,6.17565582795811,3.84581039203469,-3.94363435410109,7.26838631331684,13.7500498204898,6.03375404861781,-13.1290534305083,26.1114935010553,7.71386727084702,9.48533266057873,-7.22884146529458,7.26512906840138,8.56673353050461,2.51738394219683,7.28107397899866,7.32962620344684,2.88454852960507,6.33830063626779,6.80366602180543,6.8888171958136,,
Middle East & North Africa,MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,11.5819602338412,18.8539807114277,12.2716396211437,16.245293919765,11.883622598536,9.93581734433995,-2.40711735036861,15.1921704747891,3.28327446158126,-4.75206444790264,4.62277279460663,-0.989123745077109,1.46045660814637,-1.94619816837614,-2.61546529522295,-1.17986353567632,-0.610976280533976,0.961303189412433,0.194515841606432,3.05889007282501,2.81541038892352,13.1139918335195,4.21871280353967,4.73988984893448,2.85618842372929,2.68344881054389,2.97161549697047,4.72416103487537,3.38337243317912,4.5640914830894,1.7275473553879,5.73625380870331,1.20065790684816,1.5938421114698,5.48225734981538,7.9891746430236,5.06666844100221,6.03452360078404,5.17287614340485,4.49941880624922,0.49654191033575,5.05241277208026,3.67861598251433,3.89388599181611,2.69143808863399,2.89734755785985,2.48693746871189,4.91900770199905,1.48178653779797,2.33776266784251,,
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.0000000024334,4.66441466819312,8.10688692769648,11.9054807682312,7.09999999585864,6.09613930404728,5.85492487760943,9.42327881833562,3.41862002555953,6.5024840333226,3.76246768583204,8.22880731164975,7.86111986077987,5.77682722978703,5.74448504962173,4.4174441350436,3.39063970677674,8.95694232825602,9.69817013786907,9.23325198388645,8.52560666281634,-0.520808041863248,-3.48642180362442,3.41081413532642,2.18769311647023,-3.07895537526313,1.72243931164817,1.28326099740492,4.10550933059433,5.17576838619527,4.21475483867759,3.54110241594962,1.94115584773009,4.94108067568743,-6.29123082110115,6.77325869445045,6.8468522786243,5.16392516795146,2.75355424748236,4.94245371467422,-0.404390126692846,-0.0398444814685348,1.44638268370363,3.92059081028791,2.30780706591736,4.49507789421408,2.29144571429802,1.14358458719398,-5.28574413681748,5.11811814321162,3.66300792950094,3.64232267941347,1.35409196151679,2.80434012838097,3.28799159933094,2.91054645900421,2.11808234719885,2.13595812119722,,
Marshall Islands,MHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,4.83122837123749,15.5080036242826,3.86602588071072,-6.25729264347741,24.5424993252801,9.36375378153215,7.78904677312178,-1.6916088118041,2.67624646362763,0.0878887491533789,7.14080087775355,6.00624578586857,5.87771589897407,8.21322773827573,-10.3029333296235,-6.44567090602493,-0.819364188855232,-1.25515074413714,1.35407756385793,6.82607106525168,3.74146538600613,-1.61586717834233,0.949277964044981,2.28478910954743,0.668159410252869,2.76911867307766,-6.75309459471511,1.443806379073,7.55539030565797,-0.756143460169895,-2.37033904807748,3.71762787420826,-0.939965316904377,1.59128844558938,1.30666588659997,4.05664458426934,3.6247527596621,,
Middle income,MIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.41999614628838,3.79077108145209,4.82882749404511,7.78745501749746,5.64848640423222,4.38438938634091,3.77924089982649,6.69231502608581,7.74490519462856,8.14566110767932,6.43703277787276,6.49696011541216,7.49269995782296,6.08663044478361,4.11652764274442,6.80015317246215,4.23117307631169,2.88946365730351,4.08111924824925,3.85427775675646,1.6846869590524,2.68119237368296,1.1330179231895,4.37224965374044,4.34024281529727,4.11387548425284,4.6451882468016,3.77603618338458,2.79579561462182,2.1396128002781,1.11377035202089,0.780009465355079,2.72838571232563,2.3990178863441,3.55719554454529,4.81954462620935,4.83854021694658,1.96595095083379,3.18230822549181,5.60604347413845,3.40696343028628,4.32028678366669,5.39008769646321,7.74418853585428,7.00760245975907,7.91970359364794,8.46673242233507,5.58875258774121,2.25938897583895,7.3679764615171,5.96784178619896,5.12145218501546,5.11847434970881,4.40565839046445,3.90044000002572,4.27413725128072,4.87412213664355,4.58545247517566,,
